anchor_log10,x_anchor,x,pi_x,R_x,K_compute,kernel,pi_K_kernel,err,abs_err
7,10000000,10624678,703309,703343.981664,500,hard,703306.535866,-2.464134,2.464134
7,10000000,10624678,703309,703343.981664,500,triangle,703312.983708,3.983708,3.983708
7,10000000,10624678,703309,703343.981664,500,hann,703311.665855,2.665855,2.665855
7,10000000,10624678,703309,703343.981664,500,hamming,703311.255456,2.255456,2.255456
7,10000000,10624678,703309,703343.981664,500,riesz,703309.245549,0.245549,0.245549
7,10000000,10624678,703309,703343.981664,500,riesz4,703310.970173,1.970173,1.970173
7,10000000,10624678,703309,703343.981664,500,tukey50,703307.371841,-1.628159,1.628159
7,10000000,10624678,703309,703343.981664,500,tukey25,703307.614350,-1.385650,1.385650
7,10000000,10624678,703309,703343.981664,500,cosine,703309.644431,0.644431,0.644431
7,10000000,10624678,703309,703343.981664,1000,hard,703308.078433,-0.921567,0.921567
7,10000000,10624678,703309,703343.981664,1000,triangle,703309.297855,0.297855,0.297855
7,10000000,10624678,703309,703343.981664,1000,hann,703307.377127,-1.622873,1.622873
7,10000000,10624678,703309,703343.981664,1000,hamming,703307.433232,-1.566768,1.566768
7,10000000,10624678,703309,703343.981664,1000,riesz,703306.670096,-2.329904,2.329904
7,10000000,10624678,703309,703343.981664,1000,riesz4,703307.087517,-1.912483,1.912483
7,10000000,10624678,703309,703343.981664,1000,tukey50,703305.539320,-3.460680,3.460680
7,10000000,10624678,703309,703343.981664,1000,tukey25,703306.957643,-2.042357,2.042357
7,10000000,10624678,703309,703343.981664,1000,cosine,703306.771440,-2.228560,2.228560
7,10000000,10624678,703309,703343.981664,2000,hard,703305.268837,-3.731163,3.731163
7,10000000,10624678,703309,703343.981664,2000,triangle,703306.518410,-2.481590,2.481590
7,10000000,10624678,703309,703343.981664,2000,hann,703305.299455,-3.700545,3.700545
7,10000000,10624678,703309,703343.981664,2000,hamming,703305.297006,-3.702994,3.702994
7,10000000,10624678,703309,703343.981664,2000,riesz,703304.399048,-4.600952,4.600952
7,10000000,10624678,703309,703343.981664,2000,riesz4,703305.029736,-3.970264,3.970264
7,10000000,10624678,703309,703343.981664,2000,tukey50,703302.999722,-6.000278,6.000278
7,10000000,10624678,703309,703343.981664,2000,tukey25,703303.595594,-5.404406,5.404406
7,10000000,10624678,703309,703343.981664,2000,cosine,703304.545827,-4.454173,4.454173
7,10000000,10624678,703309,703343.981664,4000,hard,703302.034032,-6.965968,6.965968
7,10000000,10624678,703309,703343.981664,4000,triangle,703305.441141,-3.558859,3.558859
7,10000000,10624678,703309,703343.981664,4000,hann,703304.747466,-4.252534,4.252534
7,10000000,10624678,703309,703343.981664,4000,hamming,703304.530392,-4.469608,4.469608
7,10000000,10624678,703309,703343.981664,4000,riesz,703304.195459,-4.804541,4.804541
7,10000000,10624678,703309,703343.981664,4000,riesz4,703304.677145,-4.322855,4.322855
7,10000000,10624678,703309,703343.981664,4000,tukey50,703304.360858,-4.639142,4.639142
7,10000000,10624678,703309,703343.981664,4000,tukey25,703303.420099,-5.579901,5.579901
7,10000000,10624678,703309,703343.981664,4000,cosine,703304.301932,-4.698068,4.698068
7,10000000,11288379,744285,744283.260586,500,hard,744289.690313,4.690313,4.690313
7,10000000,11288379,744285,744283.260586,500,triangle,744287.912754,2.912754,2.912754
7,10000000,11288379,744285,744283.260586,500,hann,744288.426624,3.426624,3.426624
7,10000000,11288379,744285,744283.260586,500,hamming,744288.527719,3.527719,3.527719
7,10000000,11288379,744285,744283.260586,500,riesz,744287.333881,2.333881,2.333881
7,10000000,11288379,744285,744283.260586,500,riesz4,744288.088272,3.088272,3.088272
7,10000000,11288379,744285,744283.260586,500,tukey50,744285.082238,0.082238,0.082238
7,10000000,11288379,744285,744283.260586,500,tukey25,744286.346569,1.346569,1.346569
7,10000000,11288379,744285,744283.260586,500,cosine,744287.510289,2.510289,2.510289
7,10000000,11288379,744285,744283.260586,1000,hard,744280.801500,-4.198500,4.198500
7,10000000,11288379,744285,744283.260586,1000,triangle,744286.568650,1.568650,1.568650
7,10000000,11288379,744285,744283.260586,1000,hann,744286.848198,1.848198,1.848198
7,10000000,11288379,744285,744283.260586,1000,hamming,744286.364462,1.364462,1.364462
7,10000000,11288379,744285,744283.260586,1000,riesz,744285.428384,0.428384,0.428384
7,10000000,11288379,744285,744283.260586,1000,riesz4,744286.591740,1.591740,1.591740
7,10000000,11288379,744285,744283.260586,1000,tukey50,744284.768989,-0.231011,0.231011
7,10000000,11288379,744285,744283.260586,1000,tukey25,744283.907942,-1.092058,1.092058
7,10000000,11288379,744285,744283.260586,1000,cosine,744285.689149,0.689149,0.689149
7,10000000,11288379,744285,744283.260586,2000,hard,744286.502641,1.502641,1.502641
7,10000000,11288379,744285,744283.260586,2000,triangle,744285.085478,0.085478,0.085478
7,10000000,11288379,744285,744283.260586,2000,hann,744284.129127,-0.870873,0.870873
7,10000000,11288379,744285,744283.260586,2000,hamming,744284.319008,-0.680992,0.680992
7,10000000,11288379,744285,744283.260586,2000,riesz,744284.384320,-0.615680,0.615680
7,10000000,11288379,744285,744283.260586,2000,riesz4,744284.039491,-0.960509,0.960509
7,10000000,11288379,744285,744283.260586,2000,tukey50,744283.795757,-1.204243,1.204243
7,10000000,11288379,744285,744283.260586,2000,tukey25,744286.126273,1.126273,1.126273
7,10000000,11288379,744285,744283.260586,2000,cosine,744284.313487,-0.686513,0.686513
7,10000000,11288379,744285,744283.260586,4000,hard,744283.920071,-1.079929,1.079929
7,10000000,11288379,744285,744283.260586,4000,triangle,744285.318140,0.318140,0.318140
7,10000000,11288379,744285,744283.260586,4000,hann,744285.029380,0.029380,0.029380
7,10000000,11288379,744285,744283.260586,4000,hamming,744284.940635,-0.059365,0.059365
7,10000000,11288379,744285,744283.260586,4000,riesz,744285.208164,0.208164,0.208164
7,10000000,11288379,744285,744283.260586,4000,riesz4,744285.120896,0.120896,0.120896
7,10000000,11288379,744285,744283.260586,4000,tukey50,744285.708481,0.708481,0.708481
7,10000000,11288379,744285,744283.260586,4000,tukey25,744285.364233,0.364233,0.364233
7,10000000,11288379,744285,744283.260586,4000,cosine,744285.185611,0.185611,0.185611
7,10000000,11993539,787674,787618.080047,500,hard,787665.271163,-8.728837,8.728837
7,10000000,11993539,787674,787618.080047,500,triangle,787663.442301,-10.557699,10.557699
7,10000000,11993539,787674,787618.080047,500,hann,787665.277936,-8.722064,8.722064
7,10000000,11993539,787674,787618.080047,500,hamming,787665.277394,-8.722606,8.722606
7,10000000,11993539,787674,787618.080047,500,riesz,787666.131541,-7.868459,7.868459
7,10000000,11993539,787674,787618.080047,500,riesz4,787665.633747,-8.366253,8.366253
7,10000000,11993539,787674,787618.080047,500,tukey50,787667.417066,-6.582934,6.582934
7,10000000,11993539,787674,787618.080047,500,tukey25,787666.150855,-7.849145,7.849145
7,10000000,11993539,787674,787618.080047,500,cosine,787666.010219,-7.989781,7.989781
7,10000000,11993539,787674,787618.080047,1000,hard,787669.015209,-4.984791,4.984791
7,10000000,11993539,787674,787618.080047,1000,triangle,787666.118403,-7.881597,7.881597
7,10000000,11993539,787674,787618.080047,1000,hann,787667.421900,-6.578100,6.578100
7,10000000,11993539,787674,787618.080047,1000,hamming,787667.549365,-6.450635,6.450635
7,10000000,11993539,787674,787618.080047,1000,riesz,787668.126710,-5.873290,5.873290
7,10000000,11993539,787674,787618.080047,1000,riesz4,787667.621880,-6.378120,6.378120
7,10000000,11993539,787674,787618.080047,1000,tukey50,787668.941006,-5.058994,5.058994
7,10000000,11993539,787674,787618.080047,1000,tukey25,787668.731152,-5.268848,5.268848
7,10000000,11993539,787674,787618.080047,1000,cosine,787668.010033,-5.989967,5.989967
7,10000000,11993539,787674,787618.080047,2000,hard,787674.258416,0.258416,0.258416
7,10000000,11993539,787674,787618.080047,2000,triangle,787666.856639,-7.143361,7.143361
7,10000000,11993539,787674,787618.080047,2000,hann,787667.268346,-6.731654,6.731654
7,10000000,11993539,787674,787618.080047,2000,hamming,787667.827552,-6.172448,6.172448
7,10000000,11993539,787674,787618.080047,2000,riesz,787668.011983,-5.988017,5.988017
7,10000000,11993539,787674,787618.080047,2000,riesz4,787667.275807,-6.724193,6.724193
7,10000000,11993539,787674,787618.080047,2000,tukey50,787666.986533,-7.013467,7.013467
7,10000000,11993539,787674,787618.080047,2000,tukey25,787669.129109,-4.870891,4.870891
7,10000000,11993539,787674,787618.080047,2000,cosine,787667.853390,-6.146610,6.146610
7,10000000,11993539,787674,787618.080047,4000,hard,787677.044995,3.044995,3.044995
7,10000000,11993539,787674,787618.080047,4000,triangle,787671.702261,-2.297739,2.297739
7,10000000,11993539,787674,787618.080047,4000,hann,787671.954164,-2.045836,2.045836
7,10000000,11993539,787674,787618.080047,4000,hamming,787672.361430,-1.638570,1.638570
7,10000000,11993539,787674,787618.080047,4000,riesz,787674.584675,0.584675,0.584675
7,10000000,11993539,787674,787618.080047,4000,riesz4,787672.581413,-1.418587,1.418587
7,10000000,11993539,787674,787618.080047,4000,tukey50,787676.907379,2.907379,2.907379
7,10000000,11993539,787674,787618.080047,4000,tukey25,787677.656534,3.656534,3.656534
7,10000000,11993539,787674,787618.080047,4000,cosine,787674.127959,0.127959,0.127959
7,10000000,12742750,833586,833489.378476,500,hard,833578.102959,-7.897041,7.897041
7,10000000,12742750,833586,833489.378476,500,triangle,833571.924733,-14.075267,14.075267
7,10000000,12742750,833586,833489.378476,500,hann,833571.771406,-14.228594,14.228594
7,10000000,12742750,833586,833489.378476,500,hamming,833572.277930,-13.722070,13.722070
7,10000000,12742750,833586,833489.378476,500,riesz,833573.797330,-12.202670,12.202670
7,10000000,12742750,833586,833489.378476,500,riesz4,833572.013116,-13.986884,13.986884
7,10000000,12742750,833586,833489.378476,500,tukey50,833574.283673,-11.716327,11.716327
7,10000000,12742750,833586,833489.378476,500,tukey25,833577.223046,-8.776954,8.776954
7,10000000,12742750,833586,833489.378476,500,cosine,833573.403283,-12.596717,12.596717
7,10000000,12742750,833586,833489.378476,1000,hard,833576.584406,-9.415594,9.415594
7,10000000,12742750,833586,833489.378476,1000,triangle,833574.965969,-11.034031,11.034031
7,10000000,12742750,833586,833489.378476,1000,hann,833575.849372,-10.150628,10.150628
7,10000000,12742750,833586,833489.378476,1000,hamming,833575.908175,-10.091825,10.091825
7,10000000,12742750,833586,833489.378476,1000,riesz,833576.834643,-9.165357,9.165357
7,10000000,12742750,833586,833489.378476,1000,riesz4,833576.147623,-9.852377,9.852377
7,10000000,12742750,833586,833489.378476,1000,tukey50,833577.516636,-8.483364,8.483364
7,10000000,12742750,833586,833489.378476,1000,tukey25,833577.942798,-8.057202,8.057202
7,10000000,12742750,833586,833489.378476,1000,cosine,833576.674865,-9.325135,9.325135
7,10000000,12742750,833586,833489.378476,2000,hard,833579.574804,-6.425196,6.425196
7,10000000,12742750,833586,833489.378476,2000,triangle,833577.505111,-8.494889,8.494889
7,10000000,12742750,833586,833489.378476,2000,hann,833578.452494,-7.547506,7.547506
7,10000000,12742750,833586,833489.378476,2000,hamming,833578.542279,-7.457721,7.457721
7,10000000,12742750,833586,833489.378476,2000,riesz,833579.212467,-6.787533,6.787533
7,10000000,12742750,833586,833489.378476,2000,riesz4,833578.711265,-7.288735,7.288735
7,10000000,12742750,833586,833489.378476,2000,tukey50,833580.477547,-5.522453,5.522453
7,10000000,12742750,833586,833489.378476,2000,tukey25,833579.616058,-6.383942,6.383942
7,10000000,12742750,833586,833489.378476,2000,cosine,833579.094104,-6.905896,6.905896
7,10000000,12742750,833586,833489.378476,4000,hard,833587.595180,1.595180,1.595180
7,10000000,12742750,833586,833489.378476,4000,triangle,833580.586993,-5.413007,5.413007
7,10000000,12742750,833586,833489.378476,4000,hann,833580.863866,-5.136134,5.136134
7,10000000,12742750,833586,833489.378476,4000,hamming,833581.402371,-4.597629,4.597629
7,10000000,12742750,833586,833489.378476,4000,riesz,833582.848209,-3.151791,3.151791
7,10000000,12742750,833586,833489.378476,4000,riesz4,833581.201232,-4.798768,4.798768
7,10000000,12742750,833586,833489.378476,4000,tukey50,833583.309503,-2.690497,2.690497
7,10000000,12742750,833586,833489.378476,4000,tukey25,833585.602528,-0.397472,0.397472
7,10000000,12742750,833586,833489.378476,4000,cosine,833582.480144,-3.519856,3.519856
7,10000000,13538762,881983,882046.170450,500,hard,881973.891091,-9.108909,9.108909
7,10000000,13538762,881983,882046.170450,500,triangle,881983.469120,0.469120,0.469120
7,10000000,13538762,881983,882046.170450,500,hann,881979.695140,-3.304860,3.304860
7,10000000,13538762,881983,882046.170450,500,hamming,881979.230816,-3.769184,3.769184
7,10000000,13538762,881983,882046.170450,500,riesz,881978.311765,-4.688235,4.688235
7,10000000,13538762,881983,882046.170450,500,riesz4,881979.234922,-3.765078,3.765078
7,10000000,13538762,881983,882046.170450,500,tukey50,881977.466092,-5.533908,5.533908
7,10000000,13538762,881983,882046.170450,500,tukey25,881978.391655,-4.608345,4.608345
7,10000000,13538762,881983,882046.170450,500,cosine,881978.528492,-4.471508,4.471508
7,10000000,13538762,881983,882046.170450,1000,hard,881978.521195,-4.478805,4.478805
7,10000000,13538762,881983,882046.170450,1000,triangle,881980.320125,-2.679875,2.679875
7,10000000,13538762,881983,882046.170450,1000,hann,881977.593801,-5.406199,5.406199
7,10000000,13538762,881983,882046.170450,1000,hamming,881977.667992,-5.332008,5.332008
7,10000000,13538762,881983,882046.170450,1000,riesz,881977.610865,-5.389135,5.389135
7,10000000,13538762,881983,882046.170450,1000,riesz4,881977.499661,-5.500339,5.500339
7,10000000,13538762,881983,882046.170450,1000,tukey50,881977.091623,-5.908377,5.908377
7,10000000,13538762,881983,882046.170450,1000,tukey25,881978.299707,-4.700293,4.700293
7,10000000,13538762,881983,882046.170450,1000,cosine,881977.590591,-5.409409,5.409409
7,10000000,13538762,881983,882046.170450,2000,hard,881980.191460,-2.808540,2.808540
7,10000000,13538762,881983,882046.170450,2000,triangle,881979.544731,-3.455269,3.455269
7,10000000,13538762,881983,882046.170450,2000,hann,881977.939778,-5.060222,5.060222
7,10000000,13538762,881983,882046.170450,2000,hamming,881978.119913,-4.880087,4.880087
7,10000000,13538762,881983,882046.170450,2000,riesz,881978.636152,-4.363848,4.363848
7,10000000,13538762,881983,882046.170450,2000,riesz4,881978.055590,-4.944410,4.944410
7,10000000,13538762,881983,882046.170450,2000,tukey50,881978.929481,-4.070519,4.070519
7,10000000,13538762,881983,882046.170450,2000,tukey25,881979.412162,-3.587838,3.587838
7,10000000,13538762,881983,882046.170450,2000,cosine,881978.506442,-4.493558,4.493558
7,10000000,13538762,881983,882046.170450,4000,hard,881981.993635,-1.006365,1.006365
7,10000000,13538762,881983,882046.170450,4000,triangle,881979.550314,-3.449686,3.449686
7,10000000,13538762,881983,882046.170450,4000,hann,881978.972319,-4.027681,4.027681
7,10000000,13538762,881983,882046.170450,4000,hamming,881979.214024,-3.785976,3.785976
7,10000000,13538762,881983,882046.170450,4000,riesz,881979.356618,-3.643382,3.643382
7,10000000,13538762,881983,882046.170450,4000,riesz4,881979.060401,-3.939599,3.939599
7,10000000,13538762,881983,882046.170450,4000,tukey50,881979.493999,-3.506001,3.506001
7,10000000,13538762,881983,882046.170450,4000,tukey25,881979.582034,-3.417966,3.417966
7,10000000,13538762,881983,882046.170450,4000,cosine,881979.289352,-3.710648,3.710648
7,10000000,14384499,933480,933446.400391,500,hard,933476.157456,-3.842544,3.842544
7,10000000,14384499,933480,933446.400391,500,triangle,933465.092271,-14.907729,14.907729
7,10000000,14384499,933480,933446.400391,500,hann,933467.758277,-12.241723,12.241723
7,10000000,14384499,933480,933446.400391,500,hamming,933468.430212,-11.569788,11.569788
7,10000000,14384499,933480,933446.400391,500,riesz,933470.217912,-9.782088,9.782088
7,10000000,14384499,933480,933446.400391,500,riesz4,933468.450015,-11.549985,11.549985
7,10000000,14384499,933480,933446.400391,500,tukey50,933471.756498,-8.243502,8.243502
7,10000000,14384499,933480,933446.400391,500,tukey25,933471.146796,-8.853204,8.853204
7,10000000,14384499,933480,933446.400391,500,cosine,933469.809999,-10.190001,10.190001
7,10000000,14384499,933480,933446.400391,1000,hard,933483.511445,3.511445,3.511445
7,10000000,14384499,933480,933446.400391,1000,triangle,933473.618042,-6.381958,6.381958
7,10000000,14384499,933480,933446.400391,1000,hann,933475.692126,-4.307874,4.307874
7,10000000,14384499,933480,933446.400391,1000,hamming,933476.317671,-3.682329,3.682329
7,10000000,14384499,933480,933446.400391,1000,riesz,933479.348963,-0.651037,0.651037
7,10000000,14384499,933480,933446.400391,1000,riesz4,933476.580489,-3.419511,3.419511
7,10000000,14384499,933480,933446.400391,1000,tukey50,933482.389160,2.389160,2.389160
7,10000000,14384499,933480,933446.400391,1000,tukey25,933483.283005,3.283005,3.283005
7,10000000,14384499,933480,933446.400391,1000,cosine,933478.717182,-1.282818,1.282818
7,10000000,14384499,933480,933446.400391,2000,hard,933473.317705,-6.682295,6.682295
7,10000000,14384499,933480,933446.400391,2000,triangle,933475.986977,-4.013023,4.013023
7,10000000,14384499,933480,933446.400391,2000,hann,933479.096665,-0.903335,0.903335
7,10000000,14384499,933480,933446.400391,2000,hamming,933478.634348,-1.365652,1.365652
7,10000000,14384499,933480,933446.400391,2000,riesz,933478.280479,-1.719521,1.719521
7,10000000,14384499,933480,933446.400391,2000,riesz4,933479.141816,-0.858184,0.858184
7,10000000,14384499,933480,933446.400391,2000,tukey50,933478.701211,-1.298789,1.298789
7,10000000,14384499,933480,933446.400391,2000,tukey25,933476.467623,-3.532377,3.532377
7,10000000,14384499,933480,933446.400391,2000,cosine,933478.464266,-1.535734,1.535734
7,10000000,14384499,933480,933446.400391,4000,hard,933478.576508,-1.423492,1.423492
7,10000000,14384499,933480,933446.400391,4000,triangle,933476.152658,-3.847342,3.847342
7,10000000,14384499,933480,933446.400391,4000,hann,933477.112862,-2.887138,2.887138
7,10000000,14384499,933480,933446.400391,4000,hamming,933477.229954,-2.770046,2.770046
7,10000000,14384499,933480,933446.400391,4000,riesz,933476.974518,-3.025482,3.025482
7,10000000,14384499,933480,933446.400391,4000,riesz4,933476.977605,-3.022395,3.022395
7,10000000,14384499,933480,933446.400391,4000,tukey50,933476.239202,-3.760798,3.760798
7,10000000,14384499,933480,933446.400391,4000,tukey25,933477.527953,-2.472047,2.472047
7,10000000,14384499,933480,933446.400391,4000,cosine,933476.980630,-3.019370,3.019370
7,10000000,15283067,987839,987857.295826,500,hard,987824.462406,-14.537594,14.537594
7,10000000,15283067,987839,987857.295826,500,triangle,987819.266551,-19.733449,19.733449
7,10000000,15283067,987839,987857.295826,500,hann,987821.176695,-17.823305,17.823305
7,10000000,15283067,987839,987857.295826,500,hamming,987821.439552,-17.560448,17.560448
7,10000000,15283067,987839,987857.295826,500,riesz,987822.224490,-16.775510,16.775510
7,10000000,15283067,987839,987857.295826,500,riesz4,987821.560557,-17.439443,17.439443
7,10000000,15283067,987839,987857.295826,500,tukey50,987822.865903,-16.134097,16.134097
7,10000000,15283067,987839,987857.295826,500,tukey25,987823.283506,-15.716494,15.716494
7,10000000,15283067,987839,987857.295826,500,cosine,987822.066430,-16.933570,16.933570
7,10000000,15283067,987839,987857.295826,1000,hard,987831.278334,-7.721666,7.721666
7,10000000,15283067,987839,987857.295826,1000,triangle,987824.745641,-14.254359,14.254359
7,10000000,15283067,987839,987857.295826,1000,hann,987825.713870,-13.286130,13.286130
7,10000000,15283067,987839,987857.295826,1000,hamming,987826.159028,-12.840972,12.840972
7,10000000,15283067,987839,987857.295826,1000,riesz,987828.500134,-10.499866,10.499866
7,10000000,15283067,987839,987857.295826,1000,riesz4,987826.326861,-12.673139,12.673139
7,10000000,15283067,987839,987857.295826,1000,tukey50,987830.481029,-8.518971,8.518971
7,10000000,15283067,987839,987857.295826,1000,tukey25,987832.427431,-6.572569,6.572569
7,10000000,15283067,987839,987857.295826,1000,cosine,987828.007442,-10.992558,10.992558
7,10000000,15283067,987839,987857.295826,2000,hard,987831.333053,-7.666947,7.666947
7,10000000,15283067,987839,987857.295826,2000,triangle,987827.491228,-11.508772,11.508772
7,10000000,15283067,987839,987857.295826,2000,hann,987829.113960,-9.886040,9.886040
7,10000000,15283067,987839,987857.295826,2000,hamming,987829.291488,-9.708512,9.708512
7,10000000,15283067,987839,987857.295826,2000,riesz,987829.801321,-9.198679,9.198679
7,10000000,15283067,987839,987857.295826,2000,riesz4,987829.330003,-9.669997,9.669997
7,10000000,15283067,987839,987857.295826,2000,tukey50,987830.172408,-8.827592,8.827592
7,10000000,15283067,987839,987857.295826,2000,tukey25,987830.426211,-8.573789,8.573789
7,10000000,15283067,987839,987857.295826,2000,cosine,987829.691325,-9.308675,9.308675
7,10000000,15283067,987839,987857.295826,4000,hard,987833.132384,-5.867616,5.867616
7,10000000,15283067,987839,987857.295826,4000,triangle,987830.325240,-8.674760,8.674760
7,10000000,15283067,987839,987857.295826,4000,hann,987831.573631,-7.426369,7.426369
7,10000000,15283067,987839,987857.295826,4000,hamming,987831.698331,-7.301669,7.301669
7,10000000,15283067,987839,987857.295826,4000,riesz,987832.228783,-6.771217,6.771217
7,10000000,15283067,987839,987857.295826,4000,riesz4,987831.784561,-7.215439,7.215439
7,10000000,15283067,987839,987857.295826,4000,tukey50,987833.125914,-5.874086,5.874086
7,10000000,15283067,987839,987857.295826,4000,tukey25,987832.345657,-6.654343,6.654343
7,10000000,15283067,987839,987857.295826,4000,cosine,987832.124733,-6.875267,6.875267
7,10000000,16237767,1045411,1045456.015987,500,hard,1045413.400321,2.400321,2.400321
7,10000000,16237767,1045411,1045456.015987,500,triangle,1045413.359230,2.359230,2.359230
7,10000000,16237767,1045411,1045456.015987,500,hann,1045414.441702,3.441702,3.441702
7,10000000,16237767,1045411,1045456.015987,500,hamming,1045414.358391,3.358391,3.358391
7,10000000,16237767,1045411,1045456.015987,500,riesz,1045414.978743,3.978743,3.978743
7,10000000,16237767,1045411,1045456.015987,500,riesz4,1045414.759745,3.759745,3.759745
7,10000000,16237767,1045411,1045456.015987,500,tukey50,1045416.413962,5.413962,5.413962
7,10000000,16237767,1045411,1045456.015987,500,tukey25,1045414.083840,3.083840,3.083840
7,10000000,16237767,1045411,1045456.015987,500,cosine,1045414.918966,3.918966,3.918966
7,10000000,16237767,1045411,1045456.015987,1000,hard,1045418.639128,7.639128,7.639128
7,10000000,16237767,1045411,1045456.015987,1000,triangle,1045414.624933,3.624933,3.624933
7,10000000,16237767,1045411,1045456.015987,1000,hann,1045415.076687,4.076687,4.076687
7,10000000,16237767,1045411,1045456.015987,1000,hamming,1045415.361682,4.361682,4.361682
7,10000000,16237767,1045411,1045456.015987,1000,riesz,1045415.848599,4.848599,4.848599
7,10000000,16237767,1045411,1045456.015987,1000,riesz4,1045415.183071,4.183071,4.183071
7,10000000,16237767,1045411,1045456.015987,1000,tukey50,1045415.744109,4.744109,4.744109
7,10000000,16237767,1045411,1045456.015987,1000,tukey25,1045417.394039,6.394039,6.394039
7,10000000,16237767,1045411,1045456.015987,1000,cosine,1045415.701042,4.701042,4.701042
7,10000000,16237767,1045411,1045456.015987,2000,hard,1045413.845621,2.845621,2.845621
7,10000000,16237767,1045411,1045456.015987,2000,triangle,1045415.507781,4.507781,4.507781
7,10000000,16237767,1045411,1045456.015987,2000,hann,1045416.724557,5.724557,5.724557
7,10000000,16237767,1045411,1045456.015987,2000,hamming,1045416.494242,5.494242,5.494242
7,10000000,16237767,1045411,1045456.015987,2000,riesz,1045415.836924,4.836924,4.836924
7,10000000,16237767,1045411,1045456.015987,2000,riesz4,1045416.705331,5.705331,5.705331
7,10000000,16237767,1045411,1045456.015987,2000,tukey50,1045416.314770,5.314770,5.314770
7,10000000,16237767,1045411,1045456.015987,2000,tukey25,1045414.071052,3.071052,3.071052
7,10000000,16237767,1045411,1045456.015987,2000,cosine,1045416.024740,5.024740,5.024740
7,10000000,16237767,1045411,1045456.015987,4000,hard,1045417.401450,6.401450,6.401450
7,10000000,16237767,1045411,1045456.015987,4000,triangle,1045415.831081,4.831081,4.831081
7,10000000,16237767,1045411,1045456.015987,4000,hann,1045415.994318,4.994318,4.994318
7,10000000,16237767,1045411,1045456.015987,4000,hamming,1045416.106889,5.106889,5.106889
7,10000000,16237767,1045411,1045456.015987,4000,riesz,1045416.157822,5.157822,5.157822
7,10000000,16237767,1045411,1045456.015987,4000,riesz4,1045416.020019,5.020019,5.020019
7,10000000,16237767,1045411,1045456.015987,4000,tukey50,1045416.568643,5.568643,5.568643
7,10000000,16237767,1045411,1045456.015987,4000,tukey25,1045416.679885,5.679885,5.679885
7,10000000,16237767,1045411,1045456.015987,4000,cosine,1045416.126954,5.126954,5.126954
7,10000000,17252105,1106389,1106430.108317,500,hard,1106379.756415,-9.243585,9.243585
7,10000000,17252105,1106389,1106430.108317,500,triangle,1106400.515114,11.515114,11.515114
7,10000000,17252105,1106389,1106430.108317,500,hann,1106396.015946,7.015946,7.015946
7,10000000,17252105,1106389,1106430.108317,500,hamming,1106394.715184,5.715184,5.715184
7,10000000,17252105,1106389,1106430.108317,500,riesz,1106389.030402,0.030402,0.030402
7,10000000,17252105,1106389,1106430.108317,500,riesz4,1106394.241278,5.241278,5.241278
7,10000000,17252105,1106389,1106430.108317,500,tukey50,1106383.811082,-5.188918,5.188918
7,10000000,17252105,1106389,1106430.108317,500,tukey25,1106380.454152,-8.545848,8.545848
7,10000000,17252105,1106389,1106430.108317,500,cosine,1106390.223606,1.223606,1.223606
7,10000000,17252105,1106389,1106430.108317,1000,hard,1106394.610533,5.610533,5.610533
7,10000000,17252105,1106389,1106430.108317,1000,triangle,1106393.083848,4.083848,4.083848
7,10000000,17252105,1106389,1106430.108317,1000,hann,1106387.055253,-1.944747,1.944747
7,10000000,17252105,1106389,1106430.108317,1000,hamming,1106387.659675,-1.340325,1.340325
7,10000000,17252105,1106389,1106430.108317,1000,riesz,1106387.003936,-1.996064,1.996064
7,10000000,17252105,1106389,1106430.108317,1000,riesz4,1106386.612046,-2.387954,2.387954
7,10000000,17252105,1106389,1106430.108317,1000,tukey50,1106384.928706,-4.071294,4.071294
7,10000000,17252105,1106389,1106430.108317,1000,tukey25,1106388.540428,-0.459572,0.459572
7,10000000,17252105,1106389,1106430.108317,1000,cosine,1106386.937189,-2.062811,2.062811
7,10000000,17252105,1106389,1106430.108317,2000,hard,1106396.952273,7.952273,7.952273
7,10000000,17252105,1106389,1106430.108317,2000,triangle,1106394.291507,5.291507,5.291507
7,10000000,17252105,1106389,1106430.108317,2000,hann,1106391.182707,2.182707,2.182707
7,10000000,17252105,1106389,1106430.108317,2000,hamming,1106391.644273,2.644273,2.644273
7,10000000,17252105,1106389,1106430.108317,2000,riesz,1106393.389562,4.389562,4.389562
7,10000000,17252105,1106389,1106430.108317,2000,riesz4,1106391.719458,2.719458,2.719458
7,10000000,17252105,1106389,1106430.108317,2000,tukey50,1106395.359307,6.359307,6.359307
7,10000000,17252105,1106389,1106430.108317,2000,tukey25,1106395.742779,6.742779,6.742779
7,10000000,17252105,1106389,1106430.108317,2000,cosine,1106393.008263,4.008263,4.008263
7,10000000,17252105,1106389,1106430.108317,4000,hard,1106393.050460,4.050460,4.050460
7,10000000,17252105,1106389,1106430.108317,4000,triangle,1106394.543976,5.543976,5.543976
7,10000000,17252105,1106389,1106430.108317,4000,hann,1106394.364759,5.364759,5.364759
7,10000000,17252105,1106389,1106430.108317,4000,hamming,1106394.259615,5.259615,5.259615
7,10000000,17252105,1106389,1106430.108317,4000,riesz,1106394.154071,5.154071,5.154071
7,10000000,17252105,1106389,1106430.108317,4000,riesz4,1106394.462201,5.462201,5.462201
7,10000000,17252105,1106389,1106430.108317,4000,tukey50,1106394.601317,5.601317,5.601317
