anchor_log10,x_anchor,x,pi_x,R_x,K_compute,kernel,pi_K_kernel,err,abs_err
7,10000000,26366509,1645939,1646015.727674,4000,antipair_03,1645920.870205,-18.129795,18.129795
7,10000000,26366509,1645939,1646015.727674,4000,antipair_05,1645915.693147,-23.306853,23.306853
7,10000000,26366509,1645939,1646015.727674,4000,half_int,1645928.702905,-10.297095,10.297095
7,10000000,26366509,1645939,1646015.727674,4000,boundary_pair,1645928.724330,-10.275670,10.275670
7,10000000,28013568,1742231,1742223.015731,500,hard,1742249.609788,18.609788,18.609788
7,10000000,28013568,1742231,1742223.015731,500,paired_hann,1742235.057050,4.057050,4.057050
7,10000000,28013568,1742231,1742223.015731,500,paired_triangle,1742236.674009,5.674009,5.674009
7,10000000,28013568,1742231,1742223.015731,500,paired_riesz,1742241.099414,10.099414,10.099414
7,10000000,28013568,1742231,1742223.015731,500,antipair_03,1742264.605028,33.605028,33.605028
7,10000000,28013568,1742231,1742223.015731,500,antipair_05,1742274.601854,43.601854,43.601854
7,10000000,28013568,1742231,1742223.015731,500,half_int,1742249.390528,18.390528,18.390528
7,10000000,28013568,1742231,1742223.015731,500,boundary_pair,1742249.160654,18.160654,18.160654
7,10000000,28013568,1742231,1742223.015731,1000,hard,1742245.558604,14.558604,14.558604
7,10000000,28013568,1742231,1742223.015731,1000,paired_hann,1742243.580018,12.580018,12.580018
7,10000000,28013568,1742231,1742223.015731,1000,paired_triangle,1742241.284019,10.284019,10.284019
7,10000000,28013568,1742231,1742223.015731,1000,paired_riesz,1742244.268794,13.268794,13.268794
7,10000000,28013568,1742231,1742223.015731,1000,antipair_03,1742261.119707,30.119707,30.119707
7,10000000,28013568,1742231,1742223.015731,1000,antipair_05,1742271.493776,40.493776,40.493776
7,10000000,28013568,1742231,1742223.015731,1000,half_int,1742245.450731,14.450731,14.450731
7,10000000,28013568,1742231,1742223.015731,1000,boundary_pair,1742245.355503,14.355503,14.355503
7,10000000,28013568,1742231,1742223.015731,2000,hard,1742245.411039,14.411039,14.411039
7,10000000,28013568,1742231,1742223.015731,2000,paired_hann,1742244.642949,13.642949,13.642949
7,10000000,28013568,1742231,1742223.015731,2000,paired_triangle,1742243.123307,12.123307,12.123307
7,10000000,28013568,1742231,1742223.015731,2000,paired_riesz,1742244.745996,13.745996,13.745996
7,10000000,28013568,1742231,1742223.015731,2000,antipair_03,1742260.212752,29.212752,29.212752
7,10000000,28013568,1742231,1742223.015731,2000,antipair_05,1742270.080561,39.080561,39.080561
7,10000000,28013568,1742231,1742223.015731,2000,half_int,1742245.288169,14.288169,14.288169
7,10000000,28013568,1742231,1742223.015731,2000,boundary_pair,1742245.215059,14.215059,14.215059
7,10000000,28013568,1742231,1742223.015731,4000,hard,1742229.634403,-1.365597,1.365597
7,10000000,28013568,1742231,1742223.015731,4000,paired_hann,1742240.601292,9.601292,9.601292
7,10000000,28013568,1742231,1742223.015731,4000,paired_triangle,1742238.850831,7.850831,7.850831
7,10000000,28013568,1742231,1742223.015731,4000,paired_riesz,1742236.468732,5.468732,5.468732
7,10000000,28013568,1742231,1742223.015731,4000,antipair_03,1742246.453915,15.453915,15.453915
7,10000000,28013568,1742231,1742223.015731,4000,antipair_05,1742257.666922,26.666922,26.666922
7,10000000,28013568,1742231,1742223.015731,4000,half_int,1742229.566631,-1.433369,1.433369
7,10000000,28013568,1742231,1742223.015731,4000,boundary_pair,1742229.553955,-1.446045,1.446045
7,10000000,29763514,1844039,1844079.853041,500,hard,1844025.374785,-13.625215,13.625215
7,10000000,29763514,1844039,1844079.853041,500,paired_hann,1844029.720152,-9.279848,9.279848
7,10000000,29763514,1844039,1844079.853041,500,paired_triangle,1844035.063643,-3.936357,3.936357
7,10000000,29763514,1844039,1844079.853041,500,paired_riesz,1844030.172908,-8.827092,8.827092
7,10000000,29763514,1844039,1844079.853041,500,antipair_03,1844012.789839,-26.210161,26.210161
7,10000000,29763514,1844039,1844079.853041,500,antipair_05,1844004.399875,-34.600125,34.600125
7,10000000,29763514,1844039,1844079.853041,500,half_int,1844024.993493,-14.006507,14.006507
7,10000000,29763514,1844039,1844079.853041,500,boundary_pair,1844024.613353,-14.386647,14.386647
7,10000000,29763514,1844039,1844079.853041,1000,hard,1844044.037830,5.037830,5.037830
7,10000000,29763514,1844039,1844079.853041,1000,paired_hann,1844034.057501,-4.942499,4.942499
7,10000000,29763514,1844039,1844079.853041,1000,paired_triangle,1844037.257444,-1.742556,1.742556
7,10000000,29763514,1844039,1844079.853041,1000,paired_riesz,1844037.638260,-1.361740,1.361740
7,10000000,29763514,1844039,1844079.853041,1000,antipair_03,1844031.528569,-7.471431,7.471431
7,10000000,29763514,1844039,1844079.853041,1000,antipair_05,1844023.189062,-15.810938,15.810938
7,10000000,29763514,1844039,1844079.853041,1000,half_int,1844043.903036,4.903036,4.903036
7,10000000,29763514,1844039,1844079.853041,1000,boundary_pair,1844043.760586,4.760586,4.760586
7,10000000,29763514,1844039,1844079.853041,2000,hard,1844044.093887,5.093887,5.093887
7,10000000,29763514,1844039,1844079.853041,2000,paired_hann,1844042.743083,3.743083,3.743083
7,10000000,29763514,1844039,1844079.853041,2000,paired_triangle,1844042.596985,3.596985,3.596985
7,10000000,29763514,1844039,1844079.853041,2000,paired_riesz,1844045.254890,6.254890,6.254890
7,10000000,29763514,1844039,1844079.853041,2000,antipair_03,1844031.997973,-7.002027,7.002027
7,10000000,29763514,1844039,1844079.853041,2000,antipair_05,1844023.934030,-15.065970,15.065970
7,10000000,29763514,1844039,1844079.853041,2000,half_int,1844044.116800,5.116800,5.116800
7,10000000,29763514,1844039,1844079.853041,2000,boundary_pair,1844044.189256,5.189256,5.189256
7,10000000,29763514,1844039,1844079.853041,4000,hard,1844034.389365,-4.610635,4.610635
7,10000000,29763514,1844039,1844079.853041,4000,paired_hann,1844041.168376,2.168376,2.168376
7,10000000,29763514,1844039,1844079.853041,4000,paired_triangle,1844039.513303,0.513303,0.513303
7,10000000,29763514,1844039,1844079.853041,4000,paired_riesz,1844038.280332,-0.719668,0.719668
7,10000000,29763514,1844039,1844079.853041,4000,antipair_03,1844021.942734,-17.057266,17.057266
7,10000000,29763514,1844039,1844079.853041,4000,antipair_05,1844013.644981,-25.355019,25.355019
7,10000000,29763514,1844039,1844079.853041,4000,half_int,1844034.451816,-4.548184,4.548184
7,10000000,29763514,1844039,1844079.853041,4000,boundary_pair,1844034.453676,-4.546324,4.546324
7,10000000,31622777,1951958,1951919.498983,500,hard,1951947.249870,-10.750130,10.750130
7,10000000,31622777,1951958,1951919.498983,500,paired_hann,1951940.579610,-17.420390,17.420390
7,10000000,31622777,1951958,1951919.498983,500,paired_triangle,1951944.803103,-13.196897,13.196897
7,10000000,31622777,1951958,1951919.498983,500,paired_riesz,1951940.203081,-17.796919,17.796919
7,10000000,31622777,1951958,1951919.498983,500,antipair_03,1951982.882130,24.882130,24.882130
7,10000000,31622777,1951958,1951919.498983,500,antipair_05,1952006.636970,48.636970,48.636970
7,10000000,31622777,1951958,1951919.498983,500,half_int,1951947.136783,-10.863217,10.863217
7,10000000,31622777,1951958,1951919.498983,500,boundary_pair,1951947.055644,-10.944356,10.944356
7,10000000,31622777,1951958,1951919.498983,1000,hard,1951951.734919,-6.265081,6.265081
7,10000000,31622777,1951958,1951919.498983,1000,paired_hann,1951946.451177,-11.548823,11.548823
7,10000000,31622777,1951958,1951919.498983,1000,paired_triangle,1951948.794534,-9.205466,9.205466
7,10000000,31622777,1951958,1951919.498983,1000,paired_riesz,1951949.687563,-8.312437,8.312437
7,10000000,31622777,1951958,1951919.498983,1000,antipair_03,1951989.463922,31.463922,31.463922
7,10000000,31622777,1951958,1951919.498983,1000,antipair_05,1952014.616590,56.616590,56.616590
7,10000000,31622777,1951958,1951919.498983,1000,half_int,1951951.957259,-6.042741,6.042741
7,10000000,31622777,1951958,1951919.498983,1000,boundary_pair,1951952.179029,-5.820971,5.820971
7,10000000,31622777,1951958,1951919.498983,2000,hard,1951949.688035,-8.311965,8.311965
7,10000000,31622777,1951958,1951919.498983,2000,paired_hann,1951950.120658,-7.879342,7.879342
7,10000000,31622777,1951958,1951919.498983,2000,paired_triangle,1951949.678030,-8.321970,8.321970
7,10000000,31622777,1951958,1951919.498983,2000,paired_riesz,1951950.174025,-7.825975,7.825975
7,10000000,31622777,1951958,1951919.498983,2000,antipair_03,1951989.715647,31.715647,31.715647
7,10000000,31622777,1951958,1951919.498983,2000,antipair_05,1952016.400721,58.400721,58.400721
7,10000000,31622777,1951958,1951919.498983,2000,half_int,1951949.815571,-8.184429,8.184429
7,10000000,31622777,1951958,1951919.498983,2000,boundary_pair,1951949.892621,-8.107379,8.107379
7,10000000,31622777,1951958,1951919.498983,4000,hard,1951949.938828,-8.061172,8.061172
7,10000000,31622777,1951958,1951919.498983,4000,paired_hann,1951949.302488,-8.697512,8.697512
7,10000000,31622777,1951958,1951919.498983,4000,paired_triangle,1951949.120776,-8.879224,8.879224
7,10000000,31622777,1951958,1951919.498983,4000,paired_riesz,1951948.988615,-9.011385,9.011385
7,10000000,31622777,1951958,1951919.498983,4000,antipair_03,1951988.768975,30.768975,30.768975
7,10000000,31622777,1951958,1951919.498983,4000,antipair_05,1952014.655739,56.655739,56.655739
7,10000000,31622777,1951958,1951919.498983,4000,half_int,1951949.885400,-8.114600,8.114600
7,10000000,31622777,1951958,1951919.498983,4000,boundary_pair,1951949.894075,-8.105925,8.105925
7,10000000,31632777,1952541,1952498.499486,500,hard,1952529.034748,-11.965252,11.965252
7,10000000,31632777,1952541,1952498.499486,500,paired_hann,1952519.674363,-21.325637,21.325637
7,10000000,31632777,1952541,1952498.499486,500,paired_triangle,1952524.065953,-16.934047,16.934047
7,10000000,31632777,1952541,1952498.499486,500,paired_riesz,1952519.937871,-21.062129,21.062129
7,10000000,31632777,1952541,1952498.499486,500,antipair_03,1952564.285852,23.285852,23.285852
7,10000000,31632777,1952541,1952498.499486,500,antipair_05,1952587.786588,46.786588,46.786588
7,10000000,31632777,1952541,1952498.499486,500,half_int,1952528.827875,-12.172125,12.172125
7,10000000,31632777,1952541,1952498.499486,500,boundary_pair,1952528.649913,-12.350087,12.350087
7,10000000,31632777,1952541,1952498.499486,1000,hard,1952534.503308,-6.496692,6.496692
7,10000000,31632777,1952541,1952498.499486,1000,paired_hann,1952527.641844,-13.358156,13.358156
7,10000000,31632777,1952541,1952498.499486,1000,paired_triangle,1952529.924962,-11.075038,11.075038
7,10000000,31632777,1952541,1952498.499486,1000,paired_riesz,1952531.940900,-9.059100,9.059100
7,10000000,31632777,1952541,1952498.499486,1000,antipair_03,1952571.177744,30.177744,30.177744
7,10000000,31632777,1952541,1952498.499486,1000,antipair_05,1952595.627367,54.627367,54.627367
7,10000000,31632777,1952541,1952498.499486,1000,half_int,1952534.676656,-6.323344,6.323344
7,10000000,31632777,1952541,1952498.499486,1000,boundary_pair,1952534.847722,-6.152278,6.152278
7,10000000,31632777,1952541,1952498.499486,2000,hard,1952523.562158,-17.437842,17.437842
7,10000000,31632777,1952541,1952498.499486,2000,paired_hann,1952530.225703,-10.774297,10.774297
7,10000000,31632777,1952541,1952498.499486,2000,paired_triangle,1952528.788447,-12.211553,12.211553
7,10000000,31632777,1952541,1952498.499486,2000,paired_riesz,1952528.237418,-12.762582,12.762582
7,10000000,31632777,1952541,1952498.499486,2000,antipair_03,1952560.051723,19.051723,19.051723
7,10000000,31632777,1952541,1952498.499486,2000,antipair_05,1952584.378100,43.378100,43.378100
7,10000000,31632777,1952541,1952498.499486,2000,half_int,1952523.631411,-17.368589,17.368589
7,10000000,31632777,1952541,1952498.499486,2000,boundary_pair,1952523.630024,-17.369976,17.369976
7,10000000,31632777,1952541,1952498.499486,4000,hard,1952532.966062,-8.033938,8.033938
7,10000000,31632777,1952541,1952498.499486,4000,paired_hann,1952527.536088,-13.463912,13.463912
7,10000000,31632777,1952541,1952498.499486,4000,paired_triangle,1952528.552183,-12.447817,12.447817
7,10000000,31632777,1952541,1952498.499486,4000,paired_riesz,1952528.865783,-12.134217,12.134217
7,10000000,31632777,1952541,1952498.499486,4000,antipair_03,1952570.652335,29.652335,29.652335
7,10000000,31632777,1952541,1952498.499486,4000,antipair_05,1952595.776518,54.776518,54.776518
7,10000000,31632777,1952541,1952498.499486,4000,half_int,1952532.911548,-8.088452,8.088452
7,10000000,31632777,1952541,1952498.499486,4000,boundary_pair,1952532.880640,-8.119360,8.119360
8,100000000,106246783,6100105,6100090.346058,500,hard,6100109.873405,4.873405,4.873405
8,100000000,106246783,6100105,6100090.346058,500,paired_hann,6100113.866084,8.866084,8.866084
8,100000000,106246783,6100105,6100090.346058,500,paired_triangle,6100119.002237,14.002237,14.002237
8,100000000,106246783,6100105,6100090.346058,500,paired_riesz,6100114.144637,9.144637,9.144637
8,100000000,106246783,6100105,6100090.346058,500,antipair_03,6100120.957586,15.957586,15.957586
8,100000000,106246783,6100105,6100090.346058,500,antipair_05,6100128.347040,23.347040,23.347040
8,100000000,106246783,6100105,6100090.346058,500,half_int,6100109.900191,4.900191,4.900191
8,100000000,106246783,6100105,6100090.346058,500,boundary_pair,6100109.567680,4.567680,4.567680
8,100000000,106246783,6100105,6100090.346058,1000,hard,6100102.039362,-2.960638,2.960638
8,100000000,106246783,6100105,6100090.346058,1000,paired_hann,6100108.448909,3.448909,3.448909
8,100000000,106246783,6100105,6100090.346058,1000,paired_triangle,6100110.164825,5.164825,5.164825
8,100000000,106246783,6100105,6100090.346058,1000,paired_riesz,6100103.997478,-1.002522,1.002522
8,100000000,106246783,6100105,6100090.346058,1000,antipair_03,6100107.506763,2.506763,2.506763
8,100000000,106246783,6100105,6100090.346058,1000,antipair_05,6100111.151698,6.151698,6.151698
8,100000000,106246783,6100105,6100090.346058,1000,half_int,6100102.207760,-2.792240,2.792240
8,100000000,106246783,6100105,6100090.346058,1000,boundary_pair,6100102.214533,-2.785467,2.785467
8,100000000,106246783,6100105,6100090.346058,2000,hard,6100103.098482,-1.901518,1.901518
8,100000000,106246783,6100105,6100090.346058,2000,paired_hann,6100104.009131,-0.990869,0.990869
8,100000000,106246783,6100105,6100090.346058,2000,paired_triangle,6100107.221616,2.221616,2.221616
8,100000000,106246783,6100105,6100090.346058,2000,paired_riesz,6100104.601071,-0.398929,0.398929
8,100000000,106246783,6100105,6100090.346058,2000,antipair_03,6100099.533077,-5.466923,5.466923
8,100000000,106246783,6100105,6100090.346058,2000,antipair_05,6100097.156140,-7.843860,7.843860
8,100000000,106246783,6100105,6100090.346058,2000,half_int,6100103.191623,-1.808377,1.808377
8,100000000,106246783,6100105,6100090.346058,2000,boundary_pair,6100103.298735,-1.701265,1.701265
8,100000000,106246783,6100105,6100090.346058,4000,hard,6100099.330917,-5.669083,5.669083
8,100000000,106246783,6100105,6100090.346058,4000,paired_hann,6100102.144727,-2.855273,2.855273
8,100000000,106246783,6100105,6100090.346058,4000,paired_triangle,6100103.144420,-1.855580,1.855580
8,100000000,106246783,6100105,6100090.346058,4000,paired_riesz,6100100.202622,-4.797378,4.797378
8,100000000,106246783,6100105,6100090.346058,4000,antipair_03,6100094.019334,-10.980666,10.980666
8,100000000,106246783,6100105,6100090.346058,4000,antipair_05,6100090.478279,-14.521721,14.521721
8,100000000,106246783,6100105,6100090.346058,4000,half_int,6100099.213016,-5.786984,5.786984
8,100000000,106246783,6100105,6100090.346058,4000,boundary_pair,6100099.212910,-5.787090,5.787090
8,100000000,112883789,6458812,6458599.878137,500,hard,6458795.389607,-16.610393,16.610393
8,100000000,112883789,6458812,6458599.878137,500,paired_hann,6458814.918339,2.918339,2.918339
8,100000000,112883789,6458812,6458599.878137,500,paired_triangle,6458805.546625,-6.453375,6.453375
8,100000000,112883789,6458812,6458599.878137,500,paired_riesz,6458807.599430,-4.400570,4.400570
8,100000000,112883789,6458812,6458599.878137,500,antipair_03,6458752.699089,-59.300911,59.300911
8,100000000,112883789,6458812,6458599.878137,500,antipair_05,6458724.238744,-87.761256,87.761256
8,100000000,112883789,6458812,6458599.878137,500,half_int,6458794.774168,-17.225832,17.225832
8,100000000,112883789,6458812,6458599.878137,500,boundary_pair,6458794.301199,-17.698801,17.698801
8,100000000,112883789,6458812,6458599.878137,1000,hard,6458802.153733,-9.846267,9.846267
8,100000000,112883789,6458812,6458599.878137,1000,paired_hann,6458802.539115,-9.460885,9.460885
8,100000000,112883789,6458812,6458599.878137,1000,paired_triangle,6458801.584649,-10.415351,10.415351
8,100000000,112883789,6458812,6458599.878137,1000,paired_riesz,6458800.623598,-11.376402,11.376402
8,100000000,112883789,6458812,6458599.878137,1000,antipair_03,6458764.193644,-47.806356,47.806356
8,100000000,112883789,6458812,6458599.878137,1000,antipair_05,6458738.886918,-73.113082,73.113082
8,100000000,112883789,6458812,6458599.878137,1000,half_int,6458801.747386,-10.252614,10.252614
8,100000000,112883789,6458812,6458599.878137,1000,boundary_pair,6458801.406246,-10.593754,10.593754
8,100000000,112883789,6458812,6458599.878137,2000,hard,6458813.471613,1.471613,1.471613
8,100000000,112883789,6458812,6458599.878137,2000,paired_hann,6458802.718116,-9.281884,9.281884
8,100000000,112883789,6458812,6458599.878137,2000,paired_triangle,6458803.748073,-8.251927,8.251927
8,100000000,112883789,6458812,6458599.878137,2000,paired_riesz,6458804.940181,-7.059819,7.059819
8,100000000,112883789,6458812,6458599.878137,2000,antipair_03,6458780.355560,-31.644440,31.644440
8,100000000,112883789,6458812,6458599.878137,2000,antipair_05,6458758.278191,-53.721809,53.721809
8,100000000,112883789,6458812,6458599.878137,2000,half_int,6458813.259521,1.259521,1.259521
8,100000000,112883789,6458812,6458599.878137,2000,boundary_pair,6458813.059285,1.059285,1.059285
8,100000000,112883789,6458812,6458599.878137,4000,hard,6458814.450266,2.450266,2.450266
8,100000000,112883789,6458812,6458599.878137,4000,paired_hann,6458810.023049,-1.976951,1.976951
8,100000000,112883789,6458812,6458599.878137,4000,paired_triangle,6458809.120461,-2.879539,2.879539
8,100000000,112883789,6458812,6458599.878137,4000,paired_riesz,6458811.852444,-0.147556,0.147556
8,100000000,112883789,6458812,6458599.878137,4000,antipair_03,6458781.942589,-30.057411,30.057411
8,100000000,112883789,6458812,6458599.878137,4000,antipair_05,6458760.270804,-51.729196,51.729196
8,100000000,112883789,6458812,6458599.878137,4000,half_int,6458814.576615,2.576615,2.576615
8,100000000,112883789,6458812,6458599.878137,4000,boundary_pair,6458814.576687,2.576687,2.576687
8,100000000,119935395,6838172,6838262.583097,500,hard,6838188.471816,16.471816,16.471816
8,100000000,119935395,6838172,6838262.583097,500,paired_hann,6838163.487687,-8.512313,8.512313
8,100000000,119935395,6838172,6838262.583097,500,paired_triangle,6838167.498110,-4.501890,4.501890
8,100000000,119935395,6838172,6838262.583097,500,paired_riesz,6838173.657762,1.657762,1.657762
8,100000000,119935395,6838172,6838262.583097,500,antipair_03,6838236.701532,64.701532,64.701532
8,100000000,119935395,6838172,6838262.583097,500,antipair_05,6838268.854675,96.854675,96.854675
8,100000000,119935395,6838172,6838262.583097,500,half_int,6838187.884251,15.884251,15.884251
8,100000000,119935395,6838172,6838262.583097,500,boundary_pair,6838187.821798,15.821798,15.821798
8,100000000,119935395,6838172,6838262.583097,1000,hard,6838168.794352,-3.205648,3.205648
8,100000000,119935395,6838172,6838262.583097,1000,paired_hann,6838169.398186,-2.601814,2.601814
8,100000000,119935395,6838172,6838262.583097,1000,paired_triangle,6838166.581268,-5.418732,5.418732
8,100000000,119935395,6838172,6838262.583097,1000,paired_riesz,6838167.100341,-4.899659,4.899659
8,100000000,119935395,6838172,6838262.583097,1000,antipair_03,6838208.474441,36.474441,36.474441
8,100000000,119935395,6838172,6838262.583097,1000,antipair_05,6838234.927834,62.927834,62.927834
8,100000000,119935395,6838172,6838262.583097,1000,half_int,6838168.925831,-3.074169,3.074169
8,100000000,119935395,6838172,6838262.583097,1000,boundary_pair,6838169.187272,-2.812728,2.812728
8,100000000,119935395,6838172,6838262.583097,2000,hard,6838154.789074,-17.210926,17.210926
8,100000000,119935395,6838172,6838262.583097,2000,paired_hann,6838161.847449,-10.152551,10.152551
8,100000000,119935395,6838172,6838262.583097,2000,paired_triangle,6838161.517505,-10.482495,10.482495
8,100000000,119935395,6838172,6838262.583097,2000,paired_riesz,6838159.160725,-12.839275,12.839275
8,100000000,119935395,6838172,6838262.583097,2000,antipair_03,6838192.653519,20.653519,20.653519
8,100000000,119935395,6838172,6838262.583097,2000,antipair_05,6838217.896482,45.896482,45.896482
8,100000000,119935395,6838172,6838262.583097,2000,half_int,6838154.706926,-17.293074,17.293074
8,100000000,119935395,6838172,6838262.583097,2000,boundary_pair,6838154.599542,-17.400458,17.400458
8,100000000,119935395,6838172,6838262.583097,4000,hard,6838163.543981,-8.456019,8.456019
8,100000000,119935395,6838172,6838262.583097,4000,paired_hann,6838159.596491,-12.403509,12.403509
8,100000000,119935395,6838172,6838262.583097,4000,paired_triangle,6838160.548577,-11.451423,11.451423
8,100000000,119935395,6838172,6838262.583097,4000,paired_riesz,6838159.434367,-12.565633,12.565633
8,100000000,119935395,6838172,6838262.583097,4000,antipair_03,6838200.868724,28.868724,28.868724
8,100000000,119935395,6838172,6838262.583097,4000,antipair_05,6838225.751886,53.751886,53.751886
8,100000000,119935395,6838172,6838262.583097,4000,half_int,6838163.416324,-8.583676,8.583676
8,100000000,119935395,6838172,6838262.583097,4000,boundary_pair,6838163.414352,-8.585648,8.585648
8,100000000,127427499,7240314,7240330.760892,500,hard,7240344.468815,30.468815,30.468815
8,100000000,127427499,7240314,7240330.760892,500,paired_hann,7240344.175006,30.175006,30.175006
8,100000000,127427499,7240314,7240330.760892,500,paired_triangle,7240345.251466,31.251466,31.251466
8,100000000,127427499,7240314,7240330.760892,500,paired_riesz,7240343.871019,29.871019,29.871019
8,100000000,127427499,7240314,7240330.760892,500,antipair_03,7240304.534470,-9.465530,9.465530
8,100000000,127427499,7240314,7240330.760892,500,antipair_05,7240277.911574,-36.088426,36.088426
8,100000000,127427499,7240314,7240330.760892,500,half_int,7240344.588524,30.588524,30.588524
8,100000000,127427499,7240314,7240330.760892,500,boundary_pair,7240345.001448,31.001448,31.001448
8,100000000,127427499,7240314,7240330.760892,1000,hard,7240348.324407,34.324407,34.324407
8,100000000,127427499,7240314,7240330.760892,1000,paired_hann,7240342.124123,28.124123,28.124123
8,100000000,127427499,7240314,7240330.760892,1000,paired_triangle,7240344.448352,30.448352,30.448352
8,100000000,127427499,7240314,7240330.760892,1000,paired_riesz,7240344.679157,30.679157,30.679157
8,100000000,127427499,7240314,7240330.760892,1000,antipair_03,7240304.903585,-9.096415,9.096415
8,100000000,127427499,7240314,7240330.760892,1000,antipair_05,7240275.956370,-38.043630,38.043630
8,100000000,127427499,7240314,7240330.760892,1000,half_int,7240348.643249,34.643249,34.643249
8,100000000,127427499,7240314,7240330.760892,1000,boundary_pair,7240348.778105,34.778105,34.778105
8,100000000,127427499,7240314,7240330.760892,2000,hard,7240337.337173,23.337173,23.337173
8,100000000,127427499,7240314,7240330.760892,2000,paired_hann,7240338.740516,24.740516,24.740516
8,100000000,127427499,7240314,7240330.760892,2000,paired_triangle,7240338.747644,24.747644,24.747644
8,100000000,127427499,7240314,7240330.760892,2000,paired_riesz,7240335.746242,21.746242,21.746242
8,100000000,127427499,7240314,7240330.760892,2000,antipair_03,7240297.466566,-16.533434,16.533434
8,100000000,127427499,7240314,7240330.760892,2000,antipair_05,7240270.886161,-43.113839,43.113839
8,100000000,127427499,7240314,7240330.760892,2000,half_int,7240337.567103,23.567103,23.567103
8,100000000,127427499,7240314,7240330.760892,2000,boundary_pair,7240337.779277,23.779277,23.779277
8,100000000,127427499,7240314,7240330.760892,4000,hard,7240325.793690,11.793690,11.793690
8,100000000,127427499,7240314,7240330.760892,4000,paired_hann,7240335.609910,21.609910,21.609910
8,100000000,127427499,7240314,7240330.760892,4000,paired_triangle,7240335.512052,21.512052,21.512052
8,100000000,127427499,7240314,7240330.760892,4000,paired_riesz,7240332.306115,18.306115,18.306115
8,100000000,127427499,7240314,7240330.760892,4000,antipair_03,7240286.722334,-27.277666,27.277666
8,100000000,127427499,7240314,7240330.760892,4000,antipair_05,7240260.674762,-53.325238,53.325238
8,100000000,127427499,7240314,7240330.760892,4000,half_int,7240325.915232,11.915232,11.915232
8,100000000,127427499,7240314,7240330.760892,4000,boundary_pair,7240325.922427,11.922427,11.922427
8,100000000,135387618,7666137,7666131.140268,500,hard,7666189.679379,52.679379,52.679379
8,100000000,135387618,7666137,7666131.140268,500,paired_hann,7666142.622324,5.622324,5.622324
8,100000000,135387618,7666137,7666131.140268,500,paired_triangle,7666143.336470,6.336470,6.336470
8,100000000,135387618,7666137,7666131.140268,500,paired_riesz,7666159.147794,22.147794,22.147794
8,100000000,135387618,7666137,7666131.140268,500,antipair_03,7666146.226080,9.226080,9.226080
8,100000000,135387618,7666137,7666131.140268,500,antipair_05,7666117.257214,-19.742786,19.742786
8,100000000,135387618,7666137,7666131.140268,500,half_int,7666190.416810,53.416810,53.416810
8,100000000,135387618,7666137,7666131.140268,500,boundary_pair,7666190.817661,53.817661,53.817661
8,100000000,135387618,7666137,7666131.140268,1000,hard,7666176.241642,39.241642,39.241642
8,100000000,135387618,7666137,7666131.140268,1000,paired_hann,7666169.350666,32.350666,32.350666
8,100000000,135387618,7666137,7666131.140268,1000,paired_triangle,7666161.939211,24.939211,24.939211
8,100000000,135387618,7666137,7666131.140268,1000,paired_riesz,7666174.525218,37.525218,37.525218
8,100000000,135387618,7666137,7666131.140268,1000,antipair_03,7666130.025373,-6.974627,6.974627
8,100000000,135387618,7666137,7666131.140268,1000,antipair_05,7666099.214528,-37.785472,37.785472
8,100000000,135387618,7666137,7666131.140268,1000,half_int,7666175.853706,38.853706,38.853706
8,100000000,135387618,7666137,7666131.140268,1000,boundary_pair,7666175.474071,38.474071,38.474071
8,100000000,135387618,7666137,7666131.140268,2000,hard,7666168.783406,31.783406,31.783406
8,100000000,135387618,7666137,7666131.140268,2000,paired_hann,7666174.782642,37.782642,37.782642
8,100000000,135387618,7666137,7666131.140268,2000,paired_triangle,7666168.524760,31.524760,31.524760
8,100000000,135387618,7666137,7666131.140268,2000,paired_riesz,7666174.747912,37.747912,37.747912
8,100000000,135387618,7666137,7666131.140268,2000,antipair_03,7666129.235278,-7.764722,7.764722
8,100000000,135387618,7666137,7666131.140268,2000,antipair_05,7666102.869859,-34.130141,34.130141
8,100000000,135387618,7666137,7666131.140268,2000,half_int,7666168.850527,31.850527,31.850527
8,100000000,135387618,7666137,7666131.140268,2000,boundary_pair,7666168.956453,31.956453,31.956453
8,100000000,135387618,7666137,7666131.140268,4000,hard,7666160.770483,23.770483,23.770483
8,100000000,135387618,7666137,7666131.140268,4000,paired_hann,7666170.175838,33.175838,33.175838
8,100000000,135387618,7666137,7666131.140268,4000,paired_triangle,7666166.709831,29.709831,29.709831
8,100000000,135387618,7666137,7666131.140268,4000,paired_riesz,7666167.146526,30.146526,30.146526
8,100000000,135387618,7666137,7666131.140268,4000,antipair_03,7666113.661309,-23.338691,23.338691
8,100000000,135387618,7666137,7666131.140268,4000,antipair_05,7666082.255193,-54.744807,54.744807
8,100000000,135387618,7666137,7666131.140268,4000,half_int,7666160.664938,23.664938,23.664938
8,100000000,135387618,7666137,7666131.140268,4000,boundary_pair,7666160.650762,23.650762,23.650762
8,100000000,143844989,8117155,8117069.302097,500,hard,8117157.669055,2.669055,2.669055
8,100000000,143844989,8117155,8117069.302097,500,paired_hann,8117167.129577,12.129577,12.129577
8,100000000,143844989,8117155,8117069.302097,500,paired_triangle,8117156.249384,1.249384,1.249384
8,100000000,143844989,8117155,8117069.302097,500,paired_riesz,8117166.296823,11.296823,11.296823
